fiyat,takas_puani,cmf,mfi,ad_egim,obv_egim,fiyat_egim,uyum,uyum_gucu,yukselirken_birikim,hacim_mtl,sembol,tarih,ileri_getiri,endeks_getiri
19.783525466918945,30.0,-0.17423867341163166,84.43623081518182,-0.07283871315585574,0.07830961001556383,0.06267558730082248,-1.0,-0.13551430045667823,-0.07283871315585574,4835.8330887969805,EREGL,2023-08-08,17.86237625051037,12.486178455287366
23.317333221435547,46.0,-0.029446895671378034,70.26837087066238,-0.06232311168132565,0.08317886437287249,0.07964784372497791,-1.0,-0.14197095540630356,-0.06232311168132565,7250.323167755689,EREGL,2023-09-07,-6.956516475503715,1.5255992204044055
21.69525909423828,36.0,-0.18992951771502037,50.2878920705043,-0.07599431101479961,0.06585113941020956,0.025141055420245396,-1.0,-0.101135366435045,-0.07599431101479961,4903.825459315607,EREGL,2023-10-06,-15.620836104135504,-7.0514727021605434
18.306278228759766,34.0,-0.15134145145712993,37.29599121702479,-0.07907711038662542,-0.04644398218881675,-0.06863222721402645,1.0,-0.010444883172598965,,3328.1755908513187,EREGL,2023-11-06,5.485247498323043,2.4072119545881066
19.310422897338867,30.0,-0.1490087604425815,63.41515472877686,-0.06457637718556088,0.01049112319124565,-0.009275014147300378,1.0,-0.0553013630382605,,2598.244153030961,EREGL,2023-12-05,5.800000651901871,-6.3246195020115525
20.43042755126953,45.0,0.0944789602984204,70.8088508581233,-0.058454403071051694,-0.02104838887210858,0.05640322344576506,-1.0,-0.11485762651681675,-0.058454403071051694,2759.4700241945043,EREGL,2024-01-04,2.6937491434382066,14.81094478312972
20.980772018432617,46.0,-0.2340594793760648,37.77866053503217,-0.04168058285247665,0.07358404569455196,0.06068131636455507,-1.0,-0.10236189921703173,-0.04168058285247665,3793.08303794569,EREGL,2024-02-02,5.89048130780756,2.7926226358322426
22.21664047241211,36.0,-0.14140202098836835,51.83130493813519,-0.07286105224450752,0.05753186168360627,0.06418324115591081,-1.0,-0.13704429340041835,-0.07286105224450752,9088.720155616285,EREGL,2024-03-04,-15.471537488502241,1.4953345618678338
18.77938461303711,40.0,-0.530407899009167,16.881566550727285,-0.08458517779054944,-0.07635597792385534,-0.07059404254653733,1.0,-0.013991135244012118,,4190.671105102445,EREGL,2024-04-02,17.670691459896727,13.34932267626776
22.09783172607422,50.0,,66.35870386738421,-0.07021145215079685,-0.01614733606206524,-0.013132311613956355,1.0,-0.0570791405368405,,3479.6636524097,EREGL,2024-05-08,7.341880819926194,0.3112918038085999
23.72022819519043,46.0,-0.16795199845555134,77.0522023326689,-0.04415956202729683,0.08089607280396961,0.08314876092368376,-1.0,-0.1273083229509806,-0.04415956202729683,6936.857559876485,EREGL,2024-06-06,13.308614161316235,4.509860343896754
26.87706184387207,41.0,-0.0308237239338047,58.61416805644125,-0.05807623849486051,0.05411868849584365,0.07557196645214884,-1.0,-0.13364820494700935,-0.05807623849486051,7082.232047137807,EREGL,2024-07-10,-8.000002270901362,-7.780662645789082
24.726896286010742,41.0,-0.05942649849558218,34.561225389118036,-0.06275175909613798,0.07523879821088433,0.030806563134070455,-1.0,-0.09355832223020843,-0.06275175909613798,7675.412309012579,EREGL,2024-08-09,-8.063242753113132,-2.860487461759953
22.73310661315918,40.0,-0.283845732831868,38.64726080354848,-0.08324796638993863,-0.03706215125794203,-0.07899131878402962,1.0,-0.004256647605909006,,4165.041317100773,EREGL,2024-09-10,2.2355971018639176,-5.109110937841832
23.2413272857666,56.0,0.013423616019716802,46.15097735120529,-0.048477197768793,0.06452788351521878,0.03410347859100837,-1.0,-0.08258067635980137,-0.048477197768793,4396.442569613173,EREGL,2024-10-09,7.443224535046711,0.5748856457705731
24.97123146057129,55.0,0.0858793412919404,59.78095627097654,-0.05674244863845856,-0.05119130155777887,-0.03208436178484264,1.0,-0.024658086853615917,,3993.0342958492233,EREGL,2024-11-08,5.675155515337971,11.677994638064003
26.38838768005371,34.0,-0.12540581438786255,81.80706249278359,0.01119543563685936,0.05240972420980718,0.06909808488990678,1.0,-0.05790264925304742,0.01119543563685936,4142.143235551653,EREGL,2024-12-09,-12.444442998847494,-3.5740106985066578
23.10449981689453,40.0,-0.4159204484624663,21.533500168206658,-0.0791726877079174,0.03219707374274495,-0.02352737189477905,1.0,-0.05564531581313835,,3406.7046879608597,EREGL,2025-01-08,-4.822340724479613,-0.49135452020980797
21.99032211303711,34.0,-0.3042429253954762,47.292317973344254,-0.08577413635136066,-0.07893310099902652,-0.08260456833421125,1.0,-0.0031695680171494184,,3855.723552696126,EREGL,2025-02-06,10.222224111135647,6.75559317190495
24.238222122192383,40.0,-0.0004092629421625143,57.32786915414765,-0.07077919580832359,0.055122748653388974,0.009505449286393484,-1.0,-0.08028464509471708,-0.07077919580832359,4820.139842006943,EREGL,2025-03-07,-15.48387294772844,-11.721591532763597
20.485206604003906,46.0,-0.10850481220258759,29.889079152818354,-0.0074734881676589765,0.0776552585435232,-0.01907883198206535,1.0,0.011605343814406373,,4396.464140683234,EREGL,2025-04-09,16.98473801292124,5.084352997485175
23.96456527709961,55.0,0.09615257529931019,69.99077024526807,-0.0475073585604816,0.047077607579572446,-0.019162114298130938,1.0,-0.02834524426235066,,3277.7852746260637,EREGL,2025-05-12,1.141922842866161,-4.464913605151077
