mom_12_1,mom_6_1,son_1ay,mom_12,ma200_ustunde,ma50_ustunde,volatilite,hacim_mtl,fiyat,sembol,tarih,ileri_getiri,endeks_getiri
86.7243538031158,58.666670947666,-4.033612108442197,79.19261765870287,1,0,45.996364543801405,1412.2011750252877,52.463409423828125,SAHOL,2023-11-06,8.493868378083924,2.4072119545881066
43.7507675940928,35.56505762834428,8.493868378083924,55.96076858602035,1,1,38.31686423707196,1619.3325608900648,56.91958236694336,SAHOL,2023-12-05,-3.38983107643277,-6.3246195020115525
43.78282146692691,31.528661915067822,-3.38983107643277,38.90882670226918,1,0,38.102233243982106,1560.3562474989367,54.99010467529297,SAHOL,2024-01-04,29.323318806664524,14.81094478312972
59.5010225980674,3.9062458891647056,29.323318806664524,106.2720159543887,1,1,37.08258816917736,2146.138596087961,71.11502838134766,SAHOL,2024-02-02,-0.646001277304864,2.7926226358322426
76.58609785410849,21.985819779519122,-0.646001277304864,75.44534940642814,1,1,35.68790922254347,2041.2355019299514,70.65562438964844,SAHOL,2024-03-04,11.053319013745199,1.4953345618678338
94.0938791618122,29.243698253007146,11.053319013745199,115.54769481172045,1,1,35.923835841207485,2164.4876685875047,78.46541595458984,SAHOL,2024-04-02,16.53784160599434,13.579387314504388
127.73334703253121,49.56217450662286,16.53784160599434,165.39552724880068,1,1,35.78984971615065,2428.4337828788985,91.44190216064453,SAHOL,2024-05-09,-3.528805246150901,-1.2620934494469327
136.28519137803045,60.651041975582665,-3.528805246150901,127.94714714880482,1,1,36.422647881378985,1979.399524071769,88.21509552001953,SAHOL,2024-06-07,14.470156139716494,8.731626508664148
103.84572394889035,60.41994471717116,14.470156139716494,133.34251848843022,1,1,37.07064574217338,1987.9322248315225,100.9799575805664,SAHOL,2024-07-11,-15.22557457532292,-10.846037713586265
90.80611619490165,41.995243310697816,-15.22557457532292,61.75478867936959,1,0,37.17650739532555,1533.84685445415,85.60517883300781,SAHOL,2024-08-12,-1.7738338650117313,-4.160303913792262
46.84122547655103,21.15833604543107,-1.7738338650117313,44.236506091249716,1,0,38.51563237569754,1392.8109926614384,84.08668518066406,SAHOL,2024-09-11,1.9187381650805024,-4.836683039382638
53.81187641415206,7.1640087007598385,1.9187381650805024,56.763123589336864,1,0,39.57509938759358,1461.4371220551677,85.70008850097656,SAHOL,2024-10-10,-5.703202437273003,3.4883691794558302
63.352114249084266,-6.2791931532447665,-5.703202437273003,54.03581248789353,0,0,39.33435124974216,1682.664572683546,80.81243896484375,SAHOL,2024-11-11,16.030525342684566,8.862966296899177
41.976514240512806,-8.39159841242344,16.030525342684566,64.73609533649838,1,1,41.52990108806028,1697.2260146624646,93.76709747314453,SAHOL,2024-12-10,5.566807030065557,-0.97335727224791
70.51631021039691,-7.142863079207695,5.566807030065557,80.00862415459768,1,1,39.85644208327928,1320.8082164913674,98.98693084716797,SAHOL,2025-01-09,-5.752637016774942,-0.48996827646803354
39.192703849262145,15.631942128483,-5.752637016774942,31.18545284297958,1,1,38.89055318454841,1998.8741833570575,93.29257202148438,SAHOL,2025-02-07,7.8331579441487165,4.727830966272761
32.03842274041586,10.94809103372436,7.8331579441487165,42.3812009406354,1,1,38.77981659846505,2046.2671952394537,100.60032653808594,SAHOL,2025-03-10,-23.446827918882352,-10.397041830627318
28.209766448324423,17.386490840017732,-23.446827918882352,-1.8513568660151636,0,0,43.09097488415195,3182.998861996492,77.01274108886719,SAHOL,2025-04-10,0.6389799146322872,3.872106915690421
-15.779594180388212,-4.701872539238128,0.6389799146322872,-15.241442703179086,0,0,42.03114400131739,2130.8053268821513,77.50483703613281,SAHOL,2025-05-13,5.07936339186239,-3.610235909727544
-12.141072251580942,-17.343248191797056,5.07936339186239,-7.67839803904492,0,1,39.362714949046996,2001.0824021010253,81.44158935546875,SAHOL,2025-06-16,7.915407928569884,8.251339072766207
-19.348758598466485,-17.724907057466567,7.915407928569884,-12.964883842079477,1,1,41.77551120780987,2584.8364502673453,87.88802337646484,SAHOL,2025-07-16,8.454642624404073,6.946593234257281
2.6667131294827673,-5.793117852699914,8.454642624404073,11.346816818802674,1,1,41.08282574409407,2317.3711316168933,95.31864166259766,SAHOL,2025-08-14,-11.151256983072544,-4.180703373076822
13.357592177407419,-5.250166731306494,-11.151256983072544,0.7167957638813949,0,0,40.35860116470701,2287.7989825489135,84.68941497802734,SAHOL,2025-09-12,-5.694365731142748,1.775937093255875
-1.179314444859303,9.96805694826759,-5.694365731142748,-6.806525698391564,0,0,35.597958604686646,2393.7575108763954,79.86688995361328,SAHOL,2025-10-13,-6.654348222106088,0.8023739010758035
-1.1700537978340364,3.047620003870577,-6.654348222106088,-7.746542565846271,0,0,35.5386670846457,3184.174857392779,74.5522689819336,SAHOL,2025-11-12,11.551155554577687,5.570955303836667
-20.492079854251845,-8.459216510946622,11.551155554577687,-11.307996320007074,0,1,35.283923271108094,2792.5437613447475,83.1639175415039,SAHOL,2025-12-11,10.17751451062483,9.089610650292013
-15.98495192268784,-5.375141746817336,10.17751451062483,-7.434308213510976,1,1,31.17369164867117,2715.534684147669,91.62793731689453,SAHOL,2026-01-12,11.278194236617466,12.58445849700951
-1.7843164450504156,-3.871964897241431,11.278194236617466,9.292639117098368,1,1,32.45144611141013,4622.582165687289,101.9619140625,SAHOL,2026-02-10,-7.335903753507845,-4.324125602486051
1.3534623308589122,20.395109694586978,-7.335903753507845,-6.081730116580719,1,0,35.08314005144784,4610.7645254589515,94.48208618164062,SAHOL,2026-03-11,7.956972715342325,6.616461533112239
22.683707716123315,18.299443281835394,7.956972715342325,32.44561686526559,1,1,34.9935289108409,3114.2390128308825,102.0,SAHOL,2026-04-10,-6.617647058823528,3.7282056203310487
31.60468933370897,36.816761438498766,-6.617647058823528,22.895555480742935,1,1,35.7275353192762,3224.7037761449305,95.25,SAHOL,2026-05-13,0.7349049325377388,-4.521012432784188
16.95498670128055,14.532844069622385,0.7349049325377388,17.814494667397106,1,1,37.873014477763725,2725.292582770835,95.94999694824219,SAHOL,2026-06-12,-7.034914241468004,1.1012662768590697
9.173005902344844,4.716967071298184,-7.034914241468004,1.4927785622820933,0,0,38.3937346230656,2661.9365330700703,89.19999694824219,SAHOL,2026-07-13,-1.0650190367085033,0.1284388970692607
95.94594505455001,51.8324880957979,1.6091910878859306,99.09908973944167,1,1,25.597565734775703,14.993596700789547,2.878504991531372,SAMAT,2022-09-05,6.334849761768191,2.965702144667315
117.73403456725555,28.30192148023254,6.334849761768191,131.5271585373276,1,1,26.251108851489125,11.755713660530413,3.060853958129883,SAMAT,2022-10-04,24.361699409696968,17.753035835557363
153.36936011672458,22.236670357463282,24.361699409696968,215.09444202463362,1,1,26.899201042968247,11.869178614145374,3.806529998779297,SAMAT,2022-11-02,4.191611740736922,23.927407006445577
146.62461705646805,41.69700459479828,4.191611740736922,156.96216346055448,1,1,28.14813962237447,14.693376393383373,3.9660849571228027,SAMAT,2022-12-01,58.62070292178536,9.175221051920634
209.1371923372473,42.4561581392473,58.62070292178536,390.35558747801326,1,1,34.50657381680113,21.627231190219355,6.291031837463379,SAMAT,2022-12-30,6.211176169632204,-7.494738443054205
310.19115904477604,122.06897608078155,6.211176169632204,335.6688545653033,1,1,48.82727555588901,31.142232370322727,6.681778907775879,SAMAT,2023-01-30,0.3898675958804887,5.808127818592923
258.1152514858529,132.12670908801013,0.3898675958804887,259.5114268073022,1,1,67.6870576221732,13.395314146027635,6.707828998565674,SAMAT,2023-03-06,-4.854372934976958,-7.570043603533739
198.98414350810074,119.14893981626018,-4.854372934976958,184.4703381657708,1,0,73.1244828841416,30.988914246608307,6.382205963134766,SAMAT,2023-04-04,7.8571441379462925,-11.7032250088
154.87645511378454,67.66467005859545,7.8571441379462925,174.90246556576255,1,0,79.45986646274406,52.34243569279718,6.883665084838867,SAMAT,2023-05-05,-26.963107467034707,22.450462065575707
156.24248947683625,73.56322820257041,-26.963107467034707,87.1515516629918,0,0,91.88115403392784,121.73350592954111,5.027615070343018,SAMAT,2023-06-06,3.8860177093883674,16.35986579804667
80.58481733674863,-20.082822655524602,3.8860177093883674,87.60237531892132,0,0,89.75758523429232,32.892631638360285,5.222989082336426,SAMAT,2023-07-10,14.46384420109843,18.209364780129377
84.36782193479127,-21.832357005135194,14.46384420109843,111.03449645639807,1,1,84.45237074960016,44.73791590721683,5.978434085845947,SAMAT,2023-08-08,-1.3616628588132507,12.486178455287366
107.69232999194504,-10.873785137869374,-1.3616628588132507,104.86426067384089,0,1,73.96231865438348,42.915969637393495,5.897027969360352,SAMAT,2023-09-07,6.239655909081643,1.5255992204044055
92.65956657936438,-7.602042249606555,6.239655909081643,104.68086060984479,0,1,70.72882997950471,35.88434661895736,6.264982223510742,SAMAT,2023-10-06,-6.340962749512502,-7.0514727021605434
64.58512675638542,-8.987695561929087,-6.340962749512502,54.148845177525075,0,1,65.16500193502641,13.385134051194857,5.867722034454346,SAMAT,2023-11-06,249.88902934093318,2.4072119545881066
47.9474619906046,16.70985054259555,249.88902934093318,417.6519386934725,1,1,63.851468980365475,80.77336755863328,20.530515670776367,SAMAT,2023-12-05,-36.55828652487857,-6.3246195020115525
226.3457601424971,293.0798120985608,-36.55828652487857,107.03934208781006,1,1,85.04074321885136,56.455227843354464,13.024910926818848,SAMAT,2024-01-04,40.12499552447284,14.81094478312972
